occurred_at,topic,event_type,actor_user_id,payload_json
2026-08-08T05:26:33.975899+00:00,kv/user/registered,user.registered,6a76be09352c4058ff3abf22,"{""event"": ""user.registered"", ""user_id"": ""6a76be09352c4058ff3abf22"", ""category"": ""health"", ""cadre_code"": ""CO"", ""subjects"": [], ""current_station"": {""region_id"": 17, ""region_name"": ""Mwanza"", ""district_id"": 1701, ""district_name"": ""Nyamagana Dc"", ""facility_id"": null, ""facility_name"": null, ""facility_type"": null}, ""desired_destinations"": [{""region_id"": 1, ""region_name"": ""Arusha"", ""district_id"": null, ""district_name"": null, ""facility_id"": null, ""facility_name"": null, ""notes"": null}], ""occurred_at"": ""2026-08-08T05:26:33.444370+00:00""}"
2026-08-08T05:26:35.860705+00:00,kv/user/registered,user.registered,6a76be0b352c4058ff3abf25,"{""event"": ""user.registered"", ""user_id"": ""6a76be0b352c4058ff3abf25"", ""category"": ""health"", ""cadre_code"": ""CO"", ""subjects"": [], ""current_station"": {""region_id"": 17, ""region_name"": ""Mwanza"", ""district_id"": 1701, ""district_name"": ""Nyamagana Dc"", ""facility_id"": null, ""facility_name"": null, ""facility_type"": null}, ""desired_destinations"": [{""region_id"": 1, ""region_name"": ""Arusha"", ""district_id"": null, ""district_name"": null, ""facility_id"": null, ""facility_name"": null, ""notes"": null}], ""occurred_at"": ""2026-08-08T05:26:35.236758+00:00""}"
2026-08-08T05:26:37.096780+00:00,kv/user/registered,user.registered,6a76be0d352c4058ff3abf28,"{""event"": ""user.registered"", ""user_id"": ""6a76be0d352c4058ff3abf28"", ""category"": ""health"", ""cadre_code"": ""CO"", ""subjects"": [], ""current_station"": {""region_id"": 17, ""region_name"": ""Mwanza"", ""district_id"": 1701, ""district_name"": ""Nyamagana Dc"", ""facility_id"": null, ""facility_name"": null, ""facility_type"": null}, ""desired_destinations"": [{""region_id"": 1, ""region_name"": ""Arusha"", ""district_id"": null, ""district_name"": null, ""facility_id"": null, ""facility_name"": null, ""notes"": null}], ""occurred_at"": ""2026-08-08T05:26:36.584524+00:00""}"
2026-08-08T05:26:37.751888+00:00,kv/user/registered,user.registered,6a76be0d352c4058ff3abf2b,"{""event"": ""user.registered"", ""user_id"": ""6a76be0d352c4058ff3abf2b"", ""category"": ""health"", ""cadre_code"": ""CO"", ""subjects"": [], ""current_station"": {""region_id"": 17, ""region_name"": ""Mwanza"", ""district_id"": 1701, ""district_name"": ""Nyamagana Dc"", ""facility_id"": null, ""facility_name"": null, ""facility_type"": null}, ""desired_destinations"": [{""region_id"": 1, ""region_name"": ""Arusha"", ""district_id"": null, ""district_name"": null, ""facility_id"": null, ""facility_name"": null, ""notes"": null}], ""occurred_at"": ""2026-08-08T05:26:37.203974+00:00""}"
2026-08-08T05:26:38.513097+00:00,kv/user/password_reset_requested,user.password_reset_requested,6a76be0d352c4058ff3abf2b,"{""event"": ""user.password_reset_requested"", ""user_id"": ""6a76be0d352c4058ff3abf2b"", ""occurred_at"": ""2026-08-08T05:26:37.779965+00:00""}"
2026-08-08T05:26:40.303278+00:00,kv/user/password_reset_completed,user.password_reset_completed,6a76be0d352c4058ff3abf2b,"{""event"": ""user.password_reset_completed"", ""user_id"": ""6a76be0d352c4058ff3abf2b"", ""occurred_at"": ""2026-08-08T05:26:40.292493+00:00""}"
2026-08-08T05:53:08.291863+00:00,kv/user/registered,user.registered,6a76c44471e698db77c48106,"{""event"": ""user.registered"", ""user_id"": ""6a76c44471e698db77c48106"", ""category"": ""health"", ""cadre_code"": ""CO"", ""subjects"": [], ""current_station"": {""region_id"": 17, ""region_name"": ""Mwanza"", ""district_id"": 1701, ""district_name"": ""Nyamagana Dc"", ""facility_id"": null, ""facility_name"": null, ""facility_type"": null}, ""desired_destinations"": [{""region_id"": 1, ""region_name"": ""Arusha"", ""district_id"": null, ""district_name"": null, ""facility_id"": null, ""facility_name"": null, ""notes"": null}], ""occurred_at"": ""2026-08-08T05:53:07.757235+00:00""}"
2026-08-08T05:53:09.466007+00:00,kv/user/registered,user.registered,6a76c44571e698db77c48114,"{""event"": ""user.registered"", ""user_id"": ""6a76c44571e698db77c48114"", ""category"": ""health"", ""cadre_code"": ""CO"", ""subjects"": [], ""current_station"": {""region_id"": 17, ""region_name"": ""Mwanza"", ""district_id"": 1701, ""district_name"": ""Nyamagana Dc"", ""facility_id"": null, ""facility_name"": null, ""facility_type"": null}, ""desired_destinations"": [{""region_id"": 1, ""region_name"": ""Arusha"", ""district_id"": null, ""district_name"": null, ""facility_id"": null, ""facility_name"": null, ""notes"": null}], ""occurred_at"": ""2026-08-08T05:53:08.969552+00:00""}"
2026-08-08T05:53:11.050857+00:00,kv/user/registered,user.registered,6a76c44771e698db77c48117,"{""event"": ""user.registered"", ""user_id"": ""6a76c44771e698db77c48117"", ""category"": ""health"", ""cadre_code"": ""CO"", ""subjects"": [], ""current_station"": {""region_id"": 17, ""region_name"": ""Mwanza"", ""district_id"": 1701, ""district_name"": ""Nyamagana Dc"", ""facility_id"": null, ""facility_name"": null, ""facility_type"": null}, ""desired_destinations"": [{""region_id"": 1, ""region_name"": ""Arusha"", ""district_id"": null, ""district_name"": null, ""facility_id"": null, ""facility_name"": null, ""notes"": null}], ""occurred_at"": ""2026-08-08T05:53:10.553584+00:00""}"
2026-08-08T05:53:12.246554+00:00,kv/user/registered,user.registered,6a76c44871e698db77c4811a,"{""event"": ""user.registered"", ""user_id"": ""6a76c44871e698db77c4811a"", ""category"": ""health"", ""cadre_code"": ""CO"", ""subjects"": [], ""current_station"": {""region_id"": 17, ""region_name"": ""Mwanza"", ""district_id"": 1701, ""district_name"": ""Nyamagana Dc"", ""facility_id"": null, ""facility_name"": null, ""facility_type"": null}, ""desired_destinations"": [{""region_id"": 1, ""region_name"": ""Arusha"", ""district_id"": null, ""district_name"": null, ""facility_id"": null, ""facility_name"": null, ""notes"": null}], ""occurred_at"": ""2026-08-08T05:53:11.562072+00:00""}"
2026-08-08T05:53:13.208607+00:00,kv/user/registered,user.registered,6a76c44971e698db77c4811d,"{""event"": ""user.registered"", ""user_id"": ""6a76c44971e698db77c4811d"", ""category"": ""health"", ""cadre_code"": ""CO"", ""subjects"": [], ""current_station"": {""region_id"": 17, ""region_name"": ""Mwanza"", ""district_id"": 1701, ""district_name"": ""Nyamagana Dc"", ""facility_id"": null, ""facility_name"": null, ""facility_type"": null}, ""desired_destinations"": [{""region_id"": 1, ""region_name"": ""Arusha"", ""district_id"": null, ""district_name"": null, ""facility_id"": null, ""facility_name"": null, ""notes"": null}], ""occurred_at"": ""2026-08-08T05:53:12.518900+00:00""}"
2026-08-08T05:53:14.060732+00:00,kv/user/password_reset_requested,user.password_reset_requested,6a76c44971e698db77c4811d,"{""event"": ""user.password_reset_requested"", ""user_id"": ""6a76c44971e698db77c4811d"", ""occurred_at"": ""2026-08-08T05:53:13.220545+00:00""}"
2026-08-08T05:53:15.961204+00:00,kv/user/password_reset_completed,user.password_reset_completed,6a76c44971e698db77c4811d,"{""event"": ""user.password_reset_completed"", ""user_id"": ""6a76c44971e698db77c4811d"", ""occurred_at"": ""2026-08-08T05:53:15.958717+00:00""}"
2026-08-08T05:53:22.318006+00:00,kv/payment/submitted/6a76c45171e698db77c48132,payment.submitted,,"{""event"": ""payment.submitted"", ""order_id"": ""kv_1786168402_73889a40"", ""amount"": 5000, ""currency"": ""TZS"", ""status"": ""verifying"", ""occurred_at"": ""2026-08-08T05:53:22.315245+00:00""}"
2026-08-08T05:53:23.204253+00:00,kv/payment/submitted/6a76c45271e698db77c48134,payment.submitted,,"{""event"": ""payment.submitted"", ""order_id"": ""kv_1786168403_1660eb3a"", ""amount"": 5000, ""currency"": ""TZS"", ""status"": ""verifying"", ""occurred_at"": ""2026-08-08T05:53:23.201329+00:00""}"
2026-08-08T05:53:24.558527+00:00,kv/payment/submitted/6a76c45371e698db77c48135,payment.submitted,,"{""event"": ""payment.submitted"", ""order_id"": ""kv_1786168404_f6b399e9"", ""amount"": 5000, ""currency"": ""TZS"", ""status"": ""verifying"", ""occurred_at"": ""2026-08-08T05:53:24.553171+00:00""}"
2026-08-08T05:53:24.575571+00:00,kv/payment/submitted/6a76c45371e698db77c48135,payment.submitted,,"{""event"": ""payment.submitted"", ""order_id"": ""kv_1786168404_9dec19a2"", ""amount"": 7000, ""currency"": ""TZS"", ""status"": ""verifying"", ""occurred_at"": ""2026-08-08T05:53:24.571281+00:00""}"
2026-08-08T05:58:13.710435+00:00,kv/user/registered,user.registered,6a76c5750f933c9d3e00521c,"{""event"": ""user.registered"", ""user_id"": ""6a76c5750f933c9d3e00521c"", ""category"": ""health"", ""cadre_code"": ""CO"", ""subjects"": [], ""current_station"": {""region_id"": 17, ""region_name"": ""Mwanza"", ""district_id"": 1701, ""district_name"": ""Nyamagana Dc"", ""facility_id"": null, ""facility_name"": null, ""facility_type"": null}, ""desired_destinations"": [{""region_id"": 1, ""region_name"": ""Arusha"", ""district_id"": null, ""district_name"": null, ""facility_id"": null, ""facility_name"": null, ""notes"": null}], ""occurred_at"": ""2026-08-08T05:58:13.234565+00:00""}"
2026-08-08T05:58:14.882074+00:00,kv/user/registered,user.registered,6a76c5760f933c9d3e00522a,"{""event"": ""user.registered"", ""user_id"": ""6a76c5760f933c9d3e00522a"", ""category"": ""health"", ""cadre_code"": ""CO"", ""subjects"": [], ""current_station"": {""region_id"": 17, ""region_name"": ""Mwanza"", ""district_id"": 1701, ""district_name"": ""Nyamagana Dc"", ""facility_id"": null, ""facility_name"": null, ""facility_type"": null}, ""desired_destinations"": [{""region_id"": 1, ""region_name"": ""Arusha"", ""district_id"": null, ""district_name"": null, ""facility_id"": null, ""facility_name"": null, ""notes"": null}], ""occurred_at"": ""2026-08-08T05:58:14.413724+00:00""}"
2026-08-08T05:58:16.662938+00:00,kv/user/registered,user.registered,6a76c5780f933c9d3e00522d,"{""event"": ""user.registered"", ""user_id"": ""6a76c5780f933c9d3e00522d"", ""category"": ""health"", ""cadre_code"": ""CO"", ""subjects"": [], ""current_station"": {""region_id"": 17, ""region_name"": ""Mwanza"", ""district_id"": 1701, ""district_name"": ""Nyamagana Dc"", ""facility_id"": null, ""facility_name"": null, ""facility_type"": null}, ""desired_destinations"": [{""region_id"": 1, ""region_name"": ""Arusha"", ""district_id"": null, ""district_name"": null, ""facility_id"": null, ""facility_name"": null, ""notes"": null}], ""occurred_at"": ""2026-08-08T05:58:15.892662+00:00""}"
2026-08-08T05:58:18.722051+00:00,kv/user/registered,user.registered,6a76c57a0f933c9d3e005230,"{""event"": ""user.registered"", ""user_id"": ""6a76c57a0f933c9d3e005230"", ""category"": ""health"", ""cadre_code"": ""CO"", ""subjects"": [], ""current_station"": {""region_id"": 17, ""region_name"": ""Mwanza"", ""district_id"": 1701, ""district_name"": ""Nyamagana Dc"", ""facility_id"": null, ""facility_name"": null, ""facility_type"": null}, ""desired_destinations"": [{""region_id"": 1, ""region_name"": ""Arusha"", ""district_id"": null, ""district_name"": null, ""facility_id"": null, ""facility_name"": null, ""notes"": null}], ""occurred_at"": ""2026-08-08T05:58:17.992933+00:00""}"
2026-08-08T05:58:19.801757+00:00,kv/user/registered,user.registered,6a76c57b0f933c9d3e005233,"{""event"": ""user.registered"", ""user_id"": ""6a76c57b0f933c9d3e005233"", ""category"": ""health"", ""cadre_code"": ""CO"", ""subjects"": [], ""current_station"": {""region_id"": 17, ""region_name"": ""Mwanza"", ""district_id"": 1701, ""district_name"": ""Nyamagana Dc"", ""facility_id"": null, ""facility_name"": null, ""facility_type"": null}, ""desired_destinations"": [{""region_id"": 1, ""region_name"": ""Arusha"", ""district_id"": null, ""district_name"": null, ""facility_id"": null, ""facility_name"": null, ""notes"": null}], ""occurred_at"": ""2026-08-08T05:58:19.241682+00:00""}"
2026-08-08T05:58:20.355684+00:00,kv/user/password_reset_requested,user.password_reset_requested,6a76c57b0f933c9d3e005233,"{""event"": ""user.password_reset_requested"", ""user_id"": ""6a76c57b0f933c9d3e005233"", ""occurred_at"": ""2026-08-08T05:58:19.805736+00:00""}"
2026-08-08T05:58:22.004169+00:00,kv/user/password_reset_completed,user.password_reset_completed,6a76c57b0f933c9d3e005233,"{""event"": ""user.password_reset_completed"", ""user_id"": ""6a76c57b0f933c9d3e005233"", ""occurred_at"": ""2026-08-08T05:58:22.000466+00:00""}"
2026-08-08T05:58:27.539807+00:00,kv/payment/submitted/6a76c5820f933c9d3e005248,payment.submitted,,"{""event"": ""payment.submitted"", ""order_id"": ""kv_1786168707_5c4de46e"", ""amount"": 5000, ""currency"": ""TZS"", ""status"": ""verifying"", ""occurred_at"": ""2026-08-08T05:58:27.533844+00:00""}"
2026-08-08T05:58:27.568976+00:00,kv/payment/approved/6a76c5820f933c9d3e005248,payment.approved,,"{""event"": ""payment.approved"", ""order_id"": ""kv_1786168707_5c4de46e"", ""amount"": 5000, ""currency"": ""TZS"", ""status"": ""approved"", ""occurred_at"": ""2026-08-08T05:58:27.561082+00:00""}"
2026-08-08T05:58:28.666240+00:00,kv/payment/submitted/6a76c5840f933c9d3e00524a,payment.submitted,,"{""event"": ""payment.submitted"", ""order_id"": ""kv_1786168708_17c14603"", ""amount"": 5000, ""currency"": ""TZS"", ""status"": ""verifying"", ""occurred_at"": ""2026-08-08T05:58:28.664409+00:00""}"
2026-08-08T05:58:30.064235+00:00,kv/payment/submitted/6a76c5850f933c9d3e00524b,payment.submitted,,"{""event"": ""payment.submitted"", ""order_id"": ""kv_1786168710_35f8c6c4"", ""amount"": 5000, ""currency"": ""TZS"", ""status"": ""verifying"", ""occurred_at"": ""2026-08-08T05:58:30.059060+00:00""}"
2026-08-08T05:58:30.091567+00:00,kv/payment/submitted/6a76c5850f933c9d3e00524b,payment.submitted,,"{""event"": ""payment.submitted"", ""order_id"": ""kv_1786168710_1d70b189"", ""amount"": 7000, ""currency"": ""TZS"", ""status"": ""verifying"", ""occurred_at"": ""2026-08-08T05:58:30.081953+00:00""}"
2026-08-08T05:58:30.124794+00:00,kv/payment/approved/6a76c5850f933c9d3e00524b,payment.approved,,"{""event"": ""payment.approved"", ""order_id"": ""kv_1786168710_35f8c6c4"", ""amount"": 5000, ""currency"": ""TZS"", ""status"": ""approved"", ""occurred_at"": ""2026-08-08T05:58:30.114443+00:00""}"
2026-08-08T06:05:56.874633+00:00,kv/user/registered,user.registered,6a76c744ce74809fc9f10892,"{""event"": ""user.registered"", ""user_id"": ""6a76c744ce74809fc9f10892"", ""category"": ""health"", ""cadre_code"": ""CO"", ""subjects"": [], ""current_station"": {""region_id"": 1, ""region_name"": ""Arusha"", ""district_id"": 101, ""district_name"": ""Arusha Dc"", ""facility_id"": null, ""facility_name"": null, ""facility_type"": null}, ""desired_destinations"": [{""region_id"": 17, ""region_name"": ""Mwanza"", ""district_id"": null, ""district_name"": null, ""facility_id"": null, ""facility_name"": null, ""notes"": null}], ""occurred_at"": ""2026-08-08T06:05:56.314097+00:00""}"
2026-08-08T06:05:57.593104+00:00,kv/user/registered,user.registered,6a76c745ce74809fc9f10895,"{""event"": ""user.registered"", ""user_id"": ""6a76c745ce74809fc9f10895"", ""category"": ""health"", ""cadre_code"": ""CO"", ""subjects"": [], ""current_station"": {""region_id"": 1, ""region_name"": ""Arusha"", ""district_id"": 101, ""district_name"": ""Arusha Dc"", ""facility_id"": null, ""facility_name"": null, ""facility_type"": null}, ""desired_destinations"": [{""region_id"": 17, ""region_name"": ""Mwanza"", ""district_id"": null, ""district_name"": null, ""facility_id"": null, ""facility_name"": null, ""notes"": null}], ""occurred_at"": ""2026-08-08T06:05:56.935845+00:00""}"
2026-08-08T06:06:29.067632+00:00,kv/payment/submitted/6a76c744ce74809fc9f10892,payment.submitted,,"{""event"": ""payment.submitted"", ""order_id"": ""kv_1786169189_8bdc3d6e"", ""amount"": 10000, ""currency"": ""TZS"", ""status"": ""verifying"", ""occurred_at"": ""2026-08-08T06:06:29.064021+00:00""}"
2026-08-08T06:06:29.434943+00:00,kv/payment/approved/6a76c744ce74809fc9f10892,payment.approved,,"{""event"": ""payment.approved"", ""order_id"": ""kv_1786169189_8bdc3d6e"", ""amount"": 10000, ""currency"": ""TZS"", ""status"": ""approved"", ""occurred_at"": ""2026-08-08T06:06:29.429775+00:00""}"
2026-08-08T06:07:07.506300+00:00,kv/user/presence,user.presence,6a76c744ce74809fc9f10892,"{""event"": ""user.presence"", ""user_id"": ""6a76c744ce74809fc9f10892"", ""is_online"": true, ""occurred_at"": ""2026-08-08T06:07:07.483971+00:00""}"
2026-08-08T06:08:22.150063+00:00,kv/user/presence,user.presence,6a76c744ce74809fc9f10892,"{""event"": ""user.presence"", ""user_id"": ""6a76c744ce74809fc9f10892"", ""is_online"": false, ""occurred_at"": ""2026-08-08T06:08:22.148612+00:00""}"
2026-08-08T06:09:25.770084+00:00,kv/user/presence,user.presence,6a76c745ce74809fc9f10895,"{""event"": ""user.presence"", ""user_id"": ""6a76c745ce74809fc9f10895"", ""is_online"": true, ""occurred_at"": ""2026-08-08T06:09:25.763939+00:00""}"
2026-08-08T06:09:45.738233+00:00,kv/user/presence,user.presence,6a76c745ce74809fc9f10895,"{""event"": ""user.presence"", ""user_id"": ""6a76c745ce74809fc9f10895"", ""is_online"": false, ""occurred_at"": ""2026-08-08T06:09:45.736349+00:00""}"
2026-08-08T06:09:45.815398+00:00,kv/user/presence,user.presence,6a76c745ce74809fc9f10895,"{""event"": ""user.presence"", ""user_id"": ""6a76c745ce74809fc9f10895"", ""is_online"": true, ""occurred_at"": ""2026-08-08T06:09:45.810554+00:00""}"
2026-08-08T06:09:45.944052+00:00,kv/user/presence,user.presence,6a76c745ce74809fc9f10895,"{""event"": ""user.presence"", ""user_id"": ""6a76c745ce74809fc9f10895"", ""is_online"": false, ""occurred_at"": ""2026-08-08T06:09:45.941434+00:00""}"
2026-08-08T06:10:58.031953+00:00,kv/user/presence,user.presence,6a76c745ce74809fc9f10895,"{""event"": ""user.presence"", ""user_id"": ""6a76c745ce74809fc9f10895"", ""is_online"": true, ""occurred_at"": ""2026-08-08T06:10:58.026156+00:00""}"
2026-08-08T06:14:00.268512+00:00,kv/user/registered,user.registered,6a76c928e203078a22c7e2ef,"{""event"": ""user.registered"", ""user_id"": ""6a76c928e203078a22c7e2ef"", ""category"": ""health"", ""cadre_code"": ""CO"", ""subjects"": [], ""current_station"": {""region_id"": 17, ""region_name"": ""Mwanza"", ""district_id"": 1701, ""district_name"": ""Nyamagana Dc"", ""facility_id"": null, ""facility_name"": null, ""facility_type"": null}, ""desired_destinations"": [{""region_id"": 1, ""region_name"": ""Arusha"", ""district_id"": null, ""district_name"": null, ""facility_id"": null, ""facility_name"": null, ""notes"": null}], ""occurred_at"": ""2026-08-08T06:13:59.646799+00:00""}"
2026-08-08T06:14:03.120384+00:00,kv/user/registered,user.registered,6a76c92be203078a22c7e2fd,"{""event"": ""user.registered"", ""user_id"": ""6a76c92be203078a22c7e2fd"", ""category"": ""health"", ""cadre_code"": ""CO"", ""subjects"": [], ""current_station"": {""region_id"": 17, ""region_name"": ""Mwanza"", ""district_id"": 1701, ""district_name"": ""Nyamagana Dc"", ""facility_id"": null, ""facility_name"": null, ""facility_type"": null}, ""desired_destinations"": [{""region_id"": 1, ""region_name"": ""Arusha"", ""district_id"": null, ""district_name"": null, ""facility_id"": null, ""facility_name"": null, ""notes"": null}], ""occurred_at"": ""2026-08-08T06:14:01.988717+00:00""}"
2026-08-08T06:14:04.818874+00:00,kv/user/registered,user.registered,6a76c92ce203078a22c7e300,"{""event"": ""user.registered"", ""user_id"": ""6a76c92ce203078a22c7e300"", ""category"": ""health"", ""cadre_code"": ""CO"", ""subjects"": [], ""current_station"": {""region_id"": 17, ""region_name"": ""Mwanza"", ""district_id"": 1701, ""district_name"": ""Nyamagana Dc"", ""facility_id"": null, ""facility_name"": null, ""facility_type"": null}, ""desired_destinations"": [{""region_id"": 1, ""region_name"": ""Arusha"", ""district_id"": null, ""district_name"": null, ""facility_id"": null, ""facility_name"": null, ""notes"": null}], ""occurred_at"": ""2026-08-08T06:14:04.309813+00:00""}"
2026-08-08T06:14:06.799808+00:00,kv/user/registered,user.registered,6a76c92ee203078a22c7e303,"{""event"": ""user.registered"", ""user_id"": ""6a76c92ee203078a22c7e303"", ""category"": ""health"", ""cadre_code"": ""CO"", ""subjects"": [], ""current_station"": {""region_id"": 17, ""region_name"": ""Mwanza"", ""district_id"": 1701, ""district_name"": ""Nyamagana Dc"", ""facility_id"": null, ""facility_name"": null, ""facility_type"": null}, ""desired_destinations"": [{""region_id"": 1, ""region_name"": ""Arusha"", ""district_id"": null, ""district_name"": null, ""facility_id"": null, ""facility_name"": null, ""notes"": null}], ""occurred_at"": ""2026-08-08T06:14:05.902560+00:00""}"
2026-08-08T06:14:07.755136+00:00,kv/user/registered,user.registered,6a76c92fe203078a22c7e306,"{""event"": ""user.registered"", ""user_id"": ""6a76c92fe203078a22c7e306"", ""category"": ""health"", ""cadre_code"": ""CO"", ""subjects"": [], ""current_station"": {""region_id"": 17, ""region_name"": ""Mwanza"", ""district_id"": 1701, ""district_name"": ""Nyamagana Dc"", ""facility_id"": null, ""facility_name"": null, ""facility_type"": null}, ""desired_destinations"": [{""region_id"": 1, ""region_name"": ""Arusha"", ""district_id"": null, ""district_name"": null, ""facility_id"": null, ""facility_name"": null, ""notes"": null}], ""occurred_at"": ""2026-08-08T06:14:07.119677+00:00""}"
2026-08-08T06:14:08.616971+00:00,kv/user/password_reset_requested,user.password_reset_requested,6a76c92fe203078a22c7e306,"{""event"": ""user.password_reset_requested"", ""user_id"": ""6a76c92fe203078a22c7e306"", ""occurred_at"": ""2026-08-08T06:14:07.758166+00:00""}"
2026-08-08T06:14:11.161663+00:00,kv/user/password_reset_completed,user.password_reset_completed,6a76c92fe203078a22c7e306,"{""event"": ""user.password_reset_completed"", ""user_id"": ""6a76c92fe203078a22c7e306"", ""occurred_at"": ""2026-08-08T06:14:11.156118+00:00""}"
